ID,Age,Netflix,Hulu,Prime_Video,Disney
1467,all,1,0,0,0
1468,all,1,0,1,0
1469,all,1,0,0,0
1475,all,1,0,0,0
1479,all,1,0,0,0
1480,all,1,0,0,0
1481,all,1,0,0,0
1483,all,1,0,0,0
1488,all,1,0,1,0
1490,all,1,0,0,0
1493,all,1,0,0,0
1495,all,1,0,0,0
1496,all,1,0,0,0
1498,all,1,0,1,0
1499,all,1,0,1,0
1502,all,1,0,0,0
1504,all,1,0,0,0
1505,all,1,0,0,0
1506,all,1,0,0,0
1509,all,1,0,1,0
1510,all,1,0,0,0
1511,all,1,0,0,0
1513,all,1,0,0,0
1516,all,1,0,0,0
1517,all,1,0,0,0
1519,all,1,0,0,0
1521,all,1,0,0,0
1523,all,1,0,0,0
1525,all,1,0,0,0
1527,all,1,0,0,0
1528,all,1,0,0,0
1530,all,1,0,1,0
1531,all,1,0,0,0
1534,all,1,0,0,0
1535,all,1,0,0,0
1536,all,1,0,0,0
1541,all,1,0,1,0
1544,all,1,0,0,0
1546,all,1,0,0,0
1547,all,1,0,0,0
1548,all,1,0,0,0
1550,all,1,0,0,0
1554,all,1,0,0,0
1555,all,1,0,0,0
1556,all,1,0,0,0
1557,all,1,0,0,0
1558,all,1,0,1,0
1565,all,1,0,0,0
1567,all,1,0,0,0
1568,all,1,0,0,0
1569,all,1,0,0,0
1571,all,1,0,0,0
1573,all,1,0,0,0
1575,all,1,0,0,0
1578,all,1,0,0,0
1579,all,1,0,0,0
1582,all,1,0,0,0
1584,all,1,0,0,0
1585,all,1,0,0,0
1586,all,1,0,0,0
1588,all,1,0,0,0
1589,all,1,0,0,0
1590,all,1,0,0,0
1595,all,1,0,0,0
1596,all,1,0,0,0
1601,all,1,0,0,0
1602,all,1,0,0,0
1603,all,1,0,0,0
1606,all,1,0,0,0
1610,all,1,0,0,0
1611,all,1,0,0,0
1612,all,1,0,0,0
1618,all,1,0,0,0
1620,all,1,0,1,0
1621,all,1,0,0,0
1624,all,1,0,0,0
1625,all,1,0,0,0
1626,all,1,0,0,0
1627,all,1,0,0,0
1628,all,1,0,0,0
1629,all,1,0,0,0
1630,all,1,0,0,0
1631,all,1,0,0,0
1632,all,1,0,0,0
1633,all,1,0,0,0
1634,all,1,0,0,0
1635,all,1,0,0,0
1640,all,1,0,0,0
1641,all,1,0,0,0
1642,all,1,0,0,0
1643,all,1,0,0,0
1644,all,1,0,0,0
1645,all,1,0,0,0
1648,all,1,0,0,1
1649,all,1,0,1,0
1650,all,1,0,0,0
1651,all,1,0,0,0
1654,all,1,0,1,0
1655,all,1,0,1,0
1656,all,1,0,0,0
1657,all,1,0,0,0
1664,all,1,1,0,0
1665,all,1,0,0,0
1667,all,1,0,0,0
1670,all,1,0,0,0
1671,all,1,0,0,0
1673,all,1,0,0,0
1674,all,1,0,0,0
1676,all,1,0,0,0
1677,all,1,0,0,0
1679,all,1,0,0,0
1680,all,1,0,0,0
1682,all,1,0,0,0
1684,all,1,0,0,0
1685,all,1,0,0,0
1686,all,1,0,0,0
1687,all,1,0,0,0
1691,all,1,0,0,0
1692,all,1,0,0,0
1693,all,1,0,0,0
1695,all,1,0,0,0
1696,all,1,0,0,0
1698,all,1,0,0,0
1699,all,1,0,0,0
1700,all,1,0,0,0
1702,all,1,0,0,0
1706,all,1,0,0,0
1710,all,1,0,0,0
1712,all,1,0,0,0
1713,all,1,0,0,0
1714,all,1,0,0,0
1715,all,1,0,0,0
1716,all,1,0,0,0
1717,all,1,0,1,0
1719,all,1,0,1,0
1723,all,1,0,0,0
1725,all,1,0,0,0
1729,all,1,0,0,0
1730,all,1,0,1,0
1732,all,1,0,0,0
1735,all,1,0,1,0
1736,all,1,0,0,0
1737,all,1,0,0,0
1738,all,1,0,0,0
1739,all,1,0,0,0
1740,all,1,0,0,0
1748,all,1,0,0,0
1750,all,1,0,0,0
1751,all,1,0,1,0
1753,all,1,0,0,0
1754,all,1,0,0,0
1755,all,1,0,0,0
1758,all,1,0,0,0
1759,all,1,0,1,0
1760,all,1,0,0,0
1763,all,1,0,1,0
1766,all,1,0,0,0
1767,all,1,0,0,0
1769,all,1,0,0,0
1770,all,1,0,0,0
1772,all,1,0,0,0
1773,all,1,0,0,0
1775,all,1,0,0,0
1776,all,1,0,0,0
1777,all,1,1,0,1
1779,all,1,0,0,0
1780,all,1,0,0,0
1781,all,1,0,0,0
1782,all,1,0,0,0
1783,all,1,0,0,0
1784,all,1,0,0,0
1785,all,1,0,0,0
1786,all,1,0,0,0
1787,all,1,0,0,0
1788,all,1,0,0,0
1789,all,1,0,1,0
1791,all,1,0,0,0
1794,all,1,0,0,0
1796,all,1,0,0,0
1798,all,1,0,0,0
1799,all,1,0,0,0
1800,all,1,0,0,0
1801,all,1,0,0,0
1803,all,1,0,0,0
1804,all,1,0,0,0
1805,all,1,0,0,0
1806,all,1,0,1,0
1808,all,1,0,0,0
1813,all,1,0,0,0
1818,all,1,0,0,0
1819,all,1,0,0,0
1820,all,1,0,0,0
1821,all,1,0,0,0
1823,all,1,0,0,0
1824,all,1,0,0,0
1825,all,1,0,0,0
1827,all,1,0,0,0
1829,all,1,0,0,0
1832,all,1,0,0,0
1834,all,1,0,1,0
1835,all,1,0,0,0
1836,all,1,0,0,0
1837,all,1,0,0,0
1838,all,1,0,0,0
1839,all,1,0,0,0
1841,all,1,0,1,0
1842,all,1,0,0,0
1845,all,1,0,0,0
1848,all,1,0,0,0
1851,all,1,0,0,0
1855,all,1,0,0,0
1857,all,1,0,0,0
1859,all,1,0,0,0
1861,all,1,0,0,0
1863,all,1,0,0,0
1865,all,1,0,0,0
1866,all,1,0,0,0
1867,all,1,0,0,0
1868,all,1,0,0,0
1869,all,1,0,0,0
1872,all,1,0,0,0
1873,all,1,0,0,0
1874,all,1,0,0,0
1875,all,1,0,0,0
1876,all,1,0,0,0
1877,all,1,0,0,0
1878,all,1,0,0,0
1882,all,1,0,0,0
1885,all,1,0,0,0
1886,all,1,0,0,0
1887,all,1,0,0,0
1891,all,1,0,0,0
1892,all,1,0,0,0
1894,all,1,0,1,0
1896,all,1,0,0,0
1898,all,1,0,0,0
1899,all,1,0,0,0
1900,all,1,0,0,0
1901,all,1,0,0,0
1903,all,1,0,1,0
1904,all,1,0,0,0
1905,all,1,0,0,0
1907,all,1,0,1,0
1908,all,1,0,0,0
1912,all,1,0,0,0
1913,all,1,0,0,0
1915,all,1,0,0,0
1916,all,1,0,0,0
1917,all,1,0,0,0
1920,all,1,0,0,0
1921,all,1,0,0,0
1923,all,1,0,0,0
1925,all,1,0,0,0
1926,all,1,0,0,0
1929,all,1,0,0,0
1934,all,1,0,0,0
1936,all,1,0,0,0
1937,all,1,0,0,0
1939,all,1,0,0,0
1940,all,1,0,0,0
1943,all,1,0,1,0
1945,all,1,0,0,0
1947,all,1,0,0,0
1950,all,1,0,0,0
1951,all,1,0,0,0
1954,all,1,0,0,0
1955,all,1,0,0,0
1957,all,1,0,0,0
1959,all,1,0,0,0
1961,all,1,0,0,0
1963,all,1,0,0,0
1965,all,1,0,0,0
1968,all,1,0,1,0
1969,all,1,0,0,0
1970,all,1,0,0,0
1971,all,1,0,0,0
1978,all,1,0,0,0
1979,all,1,0,0,0
1980,all,1,0,0,0
1981,all,1,0,0,0
1982,all,1,0,0,0
1983,all,1,0,0,0
1984,all,1,0,0,0
1985,all,1,0,0,0
1987,all,1,0,1,0
1988,all,1,0,0,0
1989,all,1,0,0,0
1990,all,1,0,0,0
1991,all,1,0,0,0
1992,all,1,0,0,0
1993,all,1,0,0,0
1994,all,1,0,0,0
1995,all,1,0,0,0
1997,all,1,0,0,0
1998,all,1,0,0,0
1999,all,1,0,0,0
2000,all,1,0,0,0
2002,all,1,0,0,0
2006,all,1,0,0,0
2007,all,1,0,0,0
2010,all,1,0,0,0
2011,all,1,0,1,0
2013,all,1,0,0,0
2015,all,1,0,0,0
2016,all,1,0,0,0
2018,all,1,1,1,0
2019,all,1,0,0,0
2020,all,1,0,0,0
2021,all,1,0,0,0
2023,all,1,0,0,0
2024,all,1,0,0,0
2025,all,1,0,0,0
2027,all,1,0,0,0
2029,all,1,0,0,0
2033,all,1,0,0,0
2034,all,1,0,0,0
2035,all,1,0,0,0
2037,all,1,0,0,0
2038,all,1,0,0,0
2039,all,1,0,0,0
2041,all,1,0,0,0
2042,all,1,0,0,0
2043,all,1,0,0,0
2048,all,1,0,0,0
2051,all,1,0,0,0
2052,all,1,0,1,0
2054,all,1,0,0,0
2055,all,1,0,0,0
2056,all,1,0,0,0
2057,all,1,0,0,0
2058,all,1,0,0,0
2059,all,1,0,0,0
2060,all,1,0,0,0
2062,all,1,0,0,0
2063,all,1,0,0,0
2064,all,1,0,0,0
2065,all,1,0,0,0
2066,all,1,0,0,0
2068,all,1,0,0,0
2070,all,1,0,0,0
2072,all,1,0,0,0
2073,all,1,0,0,0
2074,all,1,0,0,0
2075,all,1,0,0,0
2078,all,1,0,0,0
2080,all,1,0,0,0
2084,all,1,0,0,0
2086,all,1,0,0,0
2087,all,1,0,0,0
2088,all,1,0,0,0
2089,all,1,0,0,0
2090,all,1,0,0,0
2091,all,1,0,0,0
2092,all,1,0,0,0
2094,all,1,0,0,0
2095,all,1,0,0,0
2096,all,1,0,0,0
2098,all,1,0,1,0
2099,all,1,0,0,0
2100,all,1,0,0,0
2101,all,1,0,0,0
2102,all,1,0,0,0
2103,all,1,0,0,0
2104,all,1,0,0,0
2111,all,1,0,0,0
2113,all,1,0,0,0
2114,all,1,0,0,0
2115,all,1,0,0,0
2117,all,1,0,0,0
2123,all,1,0,0,0
2126,all,1,0,0,0
2127,all,1,0,0,0
2128,all,1,0,0,0
2129,all,1,0,0,0
2130,all,1,0,0,0
2131,all,1,0,1,0
2133,all,1,0,0,0
2134,all,1,0,0,0
2135,all,1,0,0,0
2136,all,1,0,0,0
2137,all,1,0,0,0
2138,all,1,0,0,0
2139,all,1,0,0,0
2140,all,1,0,0,0
2141,all,1,0,0,0
2142,all,1,0,0,0
2145,all,1,0,0,0
2146,all,1,0,0,0
2147,all,1,0,0,0
2149,all,1,0,0,0
2150,all,1,0,1,0
2151,all,1,0,0,0
2152,all,1,0,0,0
2153,all,1,0,0,0
2154,all,1,0,0,0
2155,all,1,0,0,0
2156,all,1,0,0,0
2158,all,1,0,0,0
2160,all,1,0,0,0
2161,all,1,0,0,0
2164,all,1,0,0,0
2167,all,1,0,0,0
2168,all,1,0,0,0
2169,all,1,0,0,0
2170,all,1,0,0,0
2171,all,1,0,0,0
2174,all,1,0,0,0
2176,all,1,0,0,0
2178,all,1,0,0,0
2183,all,1,0,0,0
2185,all,1,0,0,0
2186,all,1,0,0,0
2187,all,1,0,0,0
2189,all,1,0,0,0
2190,all,1,0,0,0
2191,all,1,0,0,0
2192,all,1,0,0,0
2195,all,1,0,0,0
2196,all,1,0,0,0
2198,all,1,0,0,0
2200,all,1,0,0,0
2201,all,1,0,0,0
2203,all,1,0,0,0
2204,all,1,0,0,0
2205,all,1,0,1,0
2206,all,1,0,0,0
2207,all,1,0,0,0
2208,all,1,0,0,0
2210,all,1,0,0,0
2211,all,1,0,0,0
2212,all,1,0,0,0
2216,all,1,0,0,0
2217,all,1,0,1,0
2218,all,1,0,0,0
2219,all,1,0,1,0
2220,all,1,0,0,0
2221,all,1,0,0,0
2222,all,1,0,0,0
