ID,Age,Netflix,Hulu,Prime_Video,Disney
7957,18+,0,0,1,0
7960,18+,0,0,1,0
7964,18+,0,0,1,0
7975,18+,0,0,1,0
7986,18+,0,0,1,0
7988,18+,0,0,1,0
7989,18+,0,0,1,0
7992,18+,0,0,1,0
7994,18+,0,0,1,0
7997,18+,0,0,1,0
7999,18+,0,0,1,0
8005,18+,0,0,1,0
8009,18+,0,0,1,0
8010,18+,0,0,1,0
8011,18+,0,0,1,0
8012,18+,0,0,1,0
8014,18+,0,0,1,0
8026,18+,0,0,1,0
8027,18+,0,0,1,0
8029,18+,0,0,1,0
8032,18+,0,0,1,0
8033,18+,0,0,1,0
8036,18+,0,0,1,0
8037,18+,0,0,1,0
8047,18+,0,0,1,0
8048,18+,0,0,1,0
8051,18+,0,0,1,0
8053,18+,0,0,1,0
8054,18+,0,0,1,0
8057,18+,0,0,1,0
8058,18+,0,0,1,0
8065,18+,0,0,1,0
8067,18+,0,0,1,0
8068,18+,0,0,1,0
8077,18+,0,0,1,0
8091,18+,0,0,1,0
8093,18+,0,0,1,0
8098,18+,0,0,1,0
8099,18+,0,0,1,0
8100,18+,0,0,1,0
8102,18+,0,0,1,0
8103,18+,0,0,1,0
8110,18+,0,0,1,0
8112,18+,0,0,1,0
8120,18+,0,0,1,0
8124,18+,0,0,1,0
8126,18+,0,0,1,0
8128,18+,0,0,1,0
8131,18+,0,0,1,0
8133,18+,0,0,1,0
8135,18+,0,0,1,0
8138,18+,0,0,1,0
8141,18+,0,0,1,0
8145,18+,0,0,1,0
8151,18+,0,0,1,0
8154,18+,0,0,1,0
8155,18+,0,0,1,0
8159,18+,0,0,1,0
8160,18+,0,0,1,0
8161,18+,0,0,1,0
8167,18+,0,0,1,0
8177,18+,0,0,1,0
8179,18+,0,0,1,0
8180,18+,0,0,1,0
8192,18+,0,0,1,0
8194,18+,0,0,1,0
8196,18+,0,0,1,0
8219,18+,0,0,1,0
8224,18+,0,0,1,0
8228,18+,0,0,1,0
8229,18+,0,0,1,0
8232,18+,0,0,1,0
8243,18+,0,0,1,0
8259,18+,0,0,1,0
8262,18+,0,0,1,0
8263,18+,0,0,1,0
8267,18+,0,0,1,0
8271,18+,0,0,1,0
8280,18+,0,0,1,0
8281,18+,0,0,1,0
8286,18+,0,0,1,0
8296,18+,0,0,1,0
8300,18+,0,0,1,0
8301,18+,0,0,1,0
8303,18+,0,0,1,0
8311,18+,0,0,1,0
8314,18+,0,0,1,0
8317,18+,0,0,1,0
8319,18+,0,0,1,0
8323,18+,0,0,1,0
8327,18+,0,0,1,0
8328,18+,0,0,1,0
8332,18+,0,0,1,0
8338,18+,0,0,1,0
8339,18+,0,0,1,0
8343,18+,0,0,1,0
8347,18+,0,0,1,0
8348,18+,0,0,1,0
8349,18+,0,0,1,0
8350,18+,0,0,1,0
8363,18+,0,0,1,0
8370,18+,0,0,1,0
8371,18+,0,0,1,0
8374,18+,0,0,1,0
8375,18+,0,0,1,0
8383,18+,0,0,1,0
8386,18+,0,0,1,0
8387,18+,0,0,1,0
8392,18+,0,0,1,0
8399,18+,0,0,1,0
8405,18+,0,0,1,0
8408,18+,0,0,1,0
8409,18+,0,0,1,0
8417,18+,0,0,1,0
8418,18+,0,0,1,0
8419,18+,0,0,1,0
8422,18+,0,0,1,0
8424,18+,0,0,1,0
8428,18+,0,0,1,0
8429,18+,0,0,1,0
8433,18+,0,0,1,0
8434,18+,0,0,1,0
8435,18+,0,0,1,0
8449,18+,0,0,1,0
8464,18+,0,0,1,0
8465,18+,0,0,1,0
8469,18+,0,0,1,0
8471,18+,0,0,1,0
8473,18+,0,0,1,0
8485,18+,0,0,1,0
8498,18+,0,0,1,0
8503,18+,0,0,1,0
8504,18+,0,0,1,0
8507,18+,0,0,1,0
8517,18+,0,0,1,0
8518,18+,0,0,1,0
8521,18+,0,0,1,0
8522,18+,0,0,1,0
8523,18+,0,0,1,0
8528,18+,0,0,1,0
8530,18+,0,0,1,0
8532,18+,0,0,1,0
8537,18+,0,0,1,0
8542,18+,0,0,1,0
8545,18+,0,0,1,0
8547,18+,0,0,1,0
8554,18+,0,0,1,0
8556,18+,0,0,1,0
8562,18+,0,0,1,0
8563,18+,0,0,1,0
8571,18+,0,0,1,0
8576,18+,0,0,1,0
8578,18+,0,0,1,0
8584,18+,0,0,1,0
8587,18+,0,0,1,0
8591,18+,0,0,1,0
8593,18+,0,0,1,0
8594,18+,0,0,1,0
8595,18+,0,0,1,0
8596,18+,0,0,1,0
8607,18+,0,0,1,0
8612,18+,0,0,1,0
8622,18+,0,0,1,0
8630,18+,0,0,1,0
8637,18+,0,0,1,0
8639,18+,0,0,1,0
8640,18+,0,0,1,0
8645,18+,0,0,1,0
8653,18+,0,0,1,0
8664,18+,0,0,1,0
8676,18+,0,0,1,0
8679,18+,0,0,1,0
8680,18+,0,0,1,0
8681,18+,0,0,1,0
8683,18+,0,0,1,0
8688,18+,0,0,1,0
8691,18+,0,0,1,0
8715,18+,0,0,1,0
8723,18+,0,0,1,0
8730,18+,0,0,1,0
8734,18+,0,0,1,0
8737,18+,0,0,1,0
8740,18+,0,0,1,0
8743,18+,0,0,1,0
8745,18+,0,0,1,0
8754,18+,0,0,1,0
8755,18+,0,0,1,0
8757,18+,0,0,1,0
8759,18+,0,0,1,0
8761,18+,0,0,1,0
8763,18+,0,0,1,0
8769,18+,0,0,1,0
8774,18+,0,0,1,0
8776,18+,0,0,1,0
8778,18+,0,0,1,0
8779,18+,0,0,1,0
8787,18+,0,0,1,0
8795,18+,0,0,1,0
8800,18+,0,0,1,0
8812,18+,0,0,1,0
8813,18+,0,0,1,0
8821,18+,0,0,1,0
8828,18+,0,0,1,0
8848,18+,0,0,1,0
8850,18+,0,0,1,0
8851,18+,0,0,1,0
8856,18+,0,0,1,0
8861,18+,0,0,1,0
8863,18+,0,0,1,0
8873,18+,0,0,1,0
8880,18+,0,0,1,0
8881,18+,0,0,1,0
8882,18+,0,0,1,0
8883,18+,0,0,1,0
8884,18+,0,0,1,0
8887,18+,0,0,1,0
8888,18+,0,0,1,0
8892,18+,0,0,1,0
8894,18+,0,0,1,0
8900,18+,0,0,1,0
8901,18+,0,0,1,0
8913,18+,0,0,1,0
8915,18+,0,0,1,0
8919,18+,0,0,1,0
8923,18+,0,0,1,0
8924,18+,0,0,1,0
8932,18+,0,0,1,0
8940,18+,0,0,1,0
8942,18+,0,0,1,0
8943,18+,0,0,1,0
8953,18+,0,0,1,0
8963,18+,0,0,1,0
8970,18+,0,0,1,0
8985,18+,0,0,1,0
8991,18+,0,0,1,0
8992,18+,0,0,1,0
9009,18+,0,0,1,0
9017,18+,0,0,1,0
9018,18+,0,0,1,0
9021,18+,0,0,1,0
9023,18+,0,0,1,0
9026,18+,0,0,1,0
9028,18+,0,0,1,0
9031,18+,0,0,1,0
9036,18+,0,0,1,0
9054,18+,0,0,1,0
9060,18+,0,0,1,0
9062,18+,0,0,1,0
9065,18+,0,0,1,0
9070,18+,0,0,1,0
9071,18+,0,0,1,0
9076,18+,0,0,1,0
9081,18+,0,0,1,0
9085,18+,0,0,1,0
9086,18+,0,0,1,0
9087,18+,0,0,1,0
9095,18+,0,0,1,0
9112,18+,0,0,1,0
9126,18+,0,0,1,0
9129,18+,0,0,1,0
9132,18+,0,0,1,0
9143,18+,0,0,1,0
9144,18+,0,0,1,0
9147,18+,0,0,1,0
9159,18+,0,0,1,0
9165,18+,0,0,1,0
9174,18+,0,0,1,0
9176,18+,0,0,1,0
9178,18+,0,0,1,0
9183,18+,0,0,1,0
9188,18+,0,0,1,0
9192,18+,0,0,1,0
9196,18+,0,0,1,0
9206,18+,0,0,1,0
9213,18+,0,0,1,0
9214,18+,0,0,1,0
9216,18+,0,0,1,0
9217,18+,0,0,1,0
9231,18+,0,0,1,0
9239,18+,0,0,1,0
9240,18+,0,0,1,0
9244,18+,0,0,1,0
9252,18+,0,0,1,0
9259,18+,0,0,1,0
9262,18+,0,0,1,0
9271,18+,0,0,1,0
9277,18+,0,0,1,0
9288,18+,0,0,1,0
9290,18+,0,0,1,0
9298,18+,0,0,1,0
9302,18+,0,0,1,0
9304,18+,0,0,1,0
9306,18+,0,0,1,0
9308,18+,0,0,1,0
9310,18+,0,0,1,0
9311,18+,0,0,1,0
9312,18+,0,0,1,0
9317,18+,0,0,1,0
9321,18+,0,0,1,0
9326,18+,0,0,1,0
9327,18+,0,0,1,0
9341,18+,0,0,1,0
9343,18+,0,0,1,0
9344,18+,0,0,1,0
9345,18+,0,0,1,0
9347,18+,0,0,1,0
9357,18+,0,0,1,0
9359,18+,0,0,1,0
9366,18+,0,0,1,0
9369,18+,0,0,1,0
9373,18+,0,0,1,0
9383,18+,0,0,1,0
9389,18+,0,0,1,0
9391,18+,0,0,1,0
9393,18+,0,0,1,0
9396,18+,0,0,1,0
9399,18+,0,0,1,0
9404,18+,0,0,1,0
9410,18+,0,0,1,0
9413,18+,0,0,1,0
9424,18+,0,0,1,0
9425,18+,0,0,1,0
9426,18+,0,0,1,0
9427,18+,0,0,1,0
9430,18+,0,0,1,0
9431,18+,0,0,1,0
9433,18+,0,0,1,0
9442,18+,0,0,1,0
9446,18+,0,0,1,0
9447,18+,0,0,1,0
9449,18+,0,0,1,0
9452,18+,0,0,1,0
9462,18+,0,0,1,0
9469,18+,0,0,1,0
9474,18+,0,0,1,0
9486,18+,0,0,1,0
9496,18+,0,0,1,0
9500,18+,0,0,1,0
9510,18+,0,0,1,0
9515,18+,0,0,1,0
9521,18+,0,0,1,0
9522,18+,0,0,1,0
9524,18+,0,0,1,0
9528,18+,0,0,1,0
9538,18+,0,0,1,0
9542,18+,0,0,1,0
9545,18+,0,0,1,0
9547,18+,0,0,1,0
9550,18+,0,0,1,0
9562,18+,0,0,1,0
9567,18+,0,0,1,0
9583,18+,0,0,1,0
9590,18+,0,0,1,0
9592,18+,0,0,1,0
9594,18+,0,0,1,0
9601,18+,0,0,1,0
9613,18+,0,0,1,0
9615,18+,0,0,1,0
9617,18+,0,0,1,0
9623,18+,0,0,1,0
9625,18+,0,0,1,0
9628,18+,0,0,1,0
9629,18+,0,0,1,0
9630,18+,0,0,1,0
9631,18+,0,0,1,0
9632,18+,0,0,1,0
9633,18+,0,0,1,0
9638,18+,0,0,1,0
9640,18+,0,0,1,0
9644,18+,0,0,1,0
9653,18+,0,0,1,0
9654,18+,0,0,1,0
9658,18+,0,0,1,0
9664,18+,0,0,1,0
9668,18+,0,0,1,0
9670,18+,0,0,1,0
9692,18+,0,0,1,0
9696,18+,0,0,1,0
9703,18+,0,0,1,0
9704,18+,0,0,1,0
9715,18+,0,0,1,0
9733,18+,0,0,1,0
9737,18+,0,0,1,0
9738,18+,0,0,1,0
9740,18+,0,0,1,0
9747,18+,0,0,1,0
9749,18+,0,0,1,0
9751,18+,0,0,1,0
9760,18+,0,0,1,0
9765,18+,0,0,1,0
9772,18+,0,0,1,0
9780,18+,0,0,1,0
9787,18+,0,0,1,0
9788,18+,0,0,1,0
9809,18+,0,0,1,0
9810,18+,0,0,1,0
9818,18+,0,0,1,0
9819,18+,0,0,1,0
9842,18+,0,0,1,0
9848,18+,0,0,1,0
9851,18+,0,0,1,0
9862,18+,0,0,1,0
9865,18+,0,0,1,0
9867,18+,0,0,1,0
9868,18+,0,0,1,0
9870,18+,0,0,1,0
9871,18+,0,0,1,0
9872,18+,0,0,1,0
9874,18+,0,0,1,0
9875,18+,0,0,1,0
9880,18+,0,0,1,0
9882,18+,0,0,1,0
9885,18+,0,0,1,0
9886,18+,0,0,1,0
9887,18+,0,0,1,0
9897,18+,0,0,1,0
9898,18+,0,0,1,0
9902,18+,0,0,1,0
9903,18+,0,0,1,0
9905,18+,0,0,1,0
9909,18+,0,0,1,0
9913,18+,0,0,1,0
9916,18+,0,0,1,0
9923,18+,0,0,1,0
9925,18+,0,0,1,0
9929,18+,0,0,1,0
9930,18+,0,0,1,0
9935,18+,0,0,1,0
9954,18+,0,0,1,0
9958,18+,0,0,1,0
9961,18+,0,0,1,0
9962,18+,0,0,1,0
9972,18+,0,0,1,0
9975,18+,0,0,1,0
9976,18+,0,0,1,0
9990,18+,0,0,1,0
9994,18+,0,0,1,0
10000,18+,0,0,1,0
10006,18+,0,0,1,0
10015,18+,0,0,1,0
10020,18+,0,0,1,0
10022,18+,0,0,1,0
10027,18+,0,0,1,0
10030,18+,0,0,1,0
10034,18+,0,0,1,0
10040,18+,0,0,1,0
10048,18+,0,0,1,0
10069,18+,0,0,1,0
10073,18+,0,0,1,0
10076,18+,0,0,1,0
10081,18+,0,0,1,0
10087,18+,0,0,1,0
10088,18+,0,0,1,0
10090,18+,0,0,1,0
10095,18+,0,0,1,0
10097,18+,0,0,1,0
10099,18+,0,0,1,0
10101,18+,0,0,1,0
10110,18+,0,0,1,0
10113,18+,0,0,1,0
10114,18+,0,0,1,0
10128,18+,0,0,1,0
10141,18+,0,0,1,0
10142,18+,0,0,1,0
10143,18+,0,0,1,0
10145,18+,0,0,1,0
10148,18+,0,0,1,0
10151,18+,0,0,1,0
10156,18+,0,0,1,0
10159,18+,0,0,1,0
10162,18+,0,0,1,0
10180,18+,0,0,1,0
10184,18+,0,0,1,0
10185,18+,0,0,1,0
10189,18+,0,0,1,0
10203,18+,0,0,1,0
10209,18+,0,0,1,0
10214,18+,0,0,1,0
10221,18+,0,0,1,0
10232,18+,0,0,1,0
10236,18+,0,0,1,0
10237,18+,0,0,1,0
10244,18+,0,0,1,0
10253,18+,0,0,1,0
10266,18+,0,0,1,0
10274,18+,0,0,1,0
10286,18+,0,0,1,0
10295,18+,0,0,1,0
10301,18+,0,0,1,0
10303,18+,0,0,1,0
10318,18+,0,0,1,0
10327,18+,0,0,1,0
10329,18+,0,0,1,0
10331,18+,0,0,1,0
10346,18+,0,0,1,0
10354,18+,0,0,1,0
10373,18+,0,0,1,0
10374,18+,0,0,1,0
10379,18+,0,0,1,0
10390,18+,0,0,1,0
10393,18+,0,0,1,0
10402,18+,0,0,1,0
10406,18+,0,0,1,0
10413,18+,0,0,1,0
10414,18+,0,0,1,0
10415,18+,0,0,1,0
10417,18+,0,0,1,0
10418,18+,0,0,1,0
10419,18+,0,0,1,0
10421,18+,0,0,1,0
10426,18+,0,0,1,0
10428,18+,0,0,1,0
10435,18+,0,0,1,0
10438,18+,0,0,1,0
10442,18+,0,0,1,0
10444,18+,0,0,1,0
10447,18+,0,0,1,0
10450,18+,0,0,1,0
10456,18+,0,0,1,0
10464,18+,0,0,1,0
10469,18+,0,0,1,0
10486,18+,0,0,1,0
10489,18+,0,0,1,0
10494,18+,0,0,1,0
10497,18+,0,0,1,0
10503,18+,0,0,1,0
10506,18+,0,0,1,0
10508,18+,0,0,1,0
10519,18+,0,0,1,0
10524,18+,0,0,1,0
10526,18+,0,0,1,0
10527,18+,0,0,1,0
10531,18+,0,0,1,0
10538,18+,0,0,1,0
10541,18+,0,0,1,0
10542,18+,0,0,1,0
10546,18+,0,0,1,0
10547,18+,0,0,1,0
10551,18+,0,0,1,0
10553,18+,0,0,1,0
10566,18+,0,0,1,0
10568,18+,0,0,1,0
10577,18+,0,0,1,0
10581,18+,0,0,1,0
10582,18+,0,0,1,0
10591,18+,0,0,1,0
10593,18+,0,0,1,0
10594,18+,0,0,1,0
10595,18+,0,0,1,0
10596,18+,0,0,1,0
10601,18+,0,0,1,0
10602,18+,0,0,1,0
10606,18+,0,0,1,0
10608,18+,0,0,1,0
10609,18+,0,0,1,0
10629,18+,0,0,1,0
10632,18+,0,0,1,0
10637,18+,0,0,1,0
10645,18+,0,0,1,0
10646,18+,0,0,1,0
10653,18+,0,0,1,0
10661,18+,0,0,1,0
10664,18+,0,0,1,0
10670,18+,0,0,1,0
10678,18+,0,0,1,0
10683,18+,0,0,1,0
10687,18+,0,0,1,0
10692,18+,0,0,1,0
10696,18+,0,0,1,0
10698,18+,0,0,1,0
10703,18+,0,0,1,0
10711,18+,0,0,1,0
10715,18+,0,0,1,0
10731,18+,0,0,1,0
10733,18+,0,0,1,0
10737,18+,0,0,1,0
10742,18+,0,0,1,0
10754,18+,0,0,1,0
10755,18+,0,0,1,0
10758,18+,0,0,1,0
10761,18+,0,0,1,0
10768,18+,0,0,1,0
10783,18+,0,0,1,0
10789,18+,0,0,1,0
10790,18+,0,0,1,0
10791,18+,0,0,1,0
10793,18+,0,0,1,0
10797,18+,0,0,1,0
10801,18+,0,0,1,0
10803,18+,0,0,1,0
10824,18+,0,0,1,0
10825,18+,0,0,1,0
10834,18+,0,0,1,0
10837,18+,0,0,1,0
10845,18+,0,0,1,0
10850,18+,0,0,1,0
10865,18+,0,0,1,0
10871,18+,0,0,1,0
10874,18+,0,0,1,0
10876,18+,0,0,1,0
10883,18+,0,0,1,0
10887,18+,0,0,1,0
10894,18+,0,0,1,0
10903,18+,0,0,1,0
10907,18+,0,0,1,0
10910,18+,0,0,1,0
10912,18+,0,0,1,0
10917,18+,0,0,1,0
10926,18+,0,0,1,0
10934,18+,0,0,1,0
10953,18+,0,0,1,0
10964,18+,0,0,1,0
10981,18+,0,0,1,0
11007,18+,0,0,1,0
11015,18+,0,0,1,0
11019,18+,0,0,1,0
11024,18+,0,0,1,0
11028,18+,0,0,1,0
11034,18+,0,0,1,0
11036,18+,0,0,1,0
11037,18+,0,0,1,0
11050,18+,0,0,1,0
11054,18+,0,0,1,0
11055,18+,0,0,1,0
11060,18+,0,0,1,0
11063,18+,0,0,1,0
11070,18+,0,0,1,0
11072,18+,0,0,1,0
11085,18+,0,0,1,0
11089,18+,0,0,1,0
11107,18+,0,0,1,0
11109,18+,0,0,1,0
11114,18+,0,0,1,0
11133,18+,0,0,1,0
11134,18+,0,0,1,0
11141,18+,0,0,1,0
11154,18+,0,0,1,0
11157,18+,0,0,1,0
11163,18+,0,0,1,0
11166,18+,0,0,1,0
11179,18+,0,0,1,0
11194,18+,0,0,1,0
11196,18+,0,0,1,0
11197,18+,0,0,1,0
11214,18+,0,0,1,0
11225,18+,0,0,1,0
11229,18+,0,0,1,0
11230,18+,0,0,1,0
11249,18+,0,0,1,0
11263,18+,0,0,1,0
11265,18+,0,0,1,0
11271,18+,0,0,1,0
11272,18+,0,0,1,0
11275,18+,0,0,1,0
11279,18+,0,0,1,0
11287,18+,0,0,1,0
11296,18+,0,0,1,0
11299,18+,0,0,1,0
11304,18+,0,0,1,0
11317,18+,0,0,1,0
11318,18+,0,0,1,0
11320,18+,0,0,1,0
11335,18+,0,0,1,0
11339,18+,0,0,1,0
11343,18+,0,0,1,0
11344,18+,0,0,1,0
11360,18+,0,0,1,0
11373,18+,0,0,1,0
11394,18+,0,0,1,0
11401,18+,0,0,1,0
11403,18+,0,0,1,0
11405,18+,0,0,1,0
11409,18+,0,0,1,0
11421,18+,0,0,1,0
11433,18+,0,0,1,0
11439,18+,0,0,1,0
11443,18+,0,0,1,0
11446,18+,0,0,1,0
11449,18+,0,0,1,0
11460,18+,0,0,1,0
11462,18+,0,0,1,0
11464,18+,0,0,1,0
11470,18+,0,0,1,0
11474,18+,0,0,1,0
11484,18+,0,0,1,0
11492,18+,0,0,1,0
11493,18+,0,0,1,0
11503,18+,0,0,1,0
11508,18+,0,0,1,0
11530,18+,0,0,1,0
11537,18+,0,0,1,0
11539,18+,0,0,1,1
11540,18+,0,0,1,0
11544,18+,0,0,1,0
11546,18+,0,0,1,0
11550,18+,0,0,1,0
11570,18+,0,0,1,0
11577,18+,0,0,1,0
11583,18+,0,0,1,0
11611,18+,0,0,1,0
11631,18+,0,0,1,0
11656,18+,0,0,1,0
11660,18+,0,0,1,0
11661,18+,0,0,1,0
11666,18+,0,0,1,0
11667,18+,0,0,1,0
11668,18+,0,0,1,0
11670,18+,0,0,1,0
11678,18+,0,0,1,0
11684,18+,0,0,1,0
11693,18+,0,0,1,0
11704,18+,0,0,1,0
11715,18+,0,0,1,0
11723,18+,0,0,1,0
11726,18+,0,0,1,0
11735,18+,0,0,1,0
11742,18+,0,0,1,0
11745,18+,0,0,1,0
11747,18+,0,0,1,0
11757,18+,0,0,1,0
11786,18+,0,0,1,0
11790,18+,0,0,1,0
11796,18+,0,0,1,0
11837,18+,0,0,1,0
11838,18+,0,0,1,0
11855,18+,0,0,1,0
11866,18+,0,0,1,0
11869,18+,0,0,1,0
11870,18+,0,0,1,0
11880,18+,0,0,1,0
11881,18+,0,0,1,0
11888,18+,0,0,1,0
11905,18+,0,0,1,0
11915,18+,0,0,1,0
11924,18+,0,0,1,0
11925,18+,0,0,1,0
11938,18+,0,0,1,0
11964,18+,0,0,1,0
11965,18+,0,0,1,0
11966,18+,0,0,1,0
11979,18+,0,0,1,0
11981,18+,0,0,1,0
11986,18+,0,0,1,0
11993,18+,0,0,1,0
12000,18+,0,0,1,0
12003,18+,0,0,1,0
12004,18+,0,0,1,0
12005,18+,0,0,1,0
12010,18+,0,0,1,0
12020,18+,0,0,1,0
12021,18+,0,0,1,0
12022,18+,0,0,1,0
12026,18+,0,0,1,0
12027,18+,0,0,1,0
12028,18+,0,0,1,0
12033,18+,0,0,1,0
12035,18+,0,0,1,0
12036,18+,0,0,1,0
12044,18+,0,0,1,0
12053,18+,0,0,1,0
12067,18+,0,0,1,0
12069,18+,0,0,1,0
12077,18+,0,0,1,0
12084,18+,0,0,1,0
12086,18+,0,0,1,0
12088,18+,0,0,1,0
12089,18+,0,0,1,0
12092,18+,0,0,1,0
12094,18+,0,0,1,0
12103,18+,0,0,1,0
12110,18+,0,0,1,0
12112,18+,0,0,1,0
12120,18+,0,0,1,0
12123,18+,0,0,1,0
12138,18+,0,0,1,0
12142,18+,0,0,1,0
12144,18+,0,0,1,0
12170,18+,0,0,1,0
12177,18+,0,0,1,0
12183,18+,0,0,1,0
12186,18+,0,0,1,0
12187,18+,0,0,1,0
12194,18+,0,0,1,0
12202,18+,0,0,1,0
12208,18+,0,0,1,0
12215,18+,0,0,1,0
12246,18+,0,0,1,0
12256,18+,0,0,1,0
12258,18+,0,0,1,0
12259,18+,0,0,1,0
12265,18+,0,0,1,0
12272,18+,0,0,1,0
12283,18+,0,0,1,0
12292,18+,0,0,1,0
12298,18+,0,0,1,0
12306,18+,0,0,1,0
12307,18+,0,0,1,0
12308,18+,0,0,1,0
12315,18+,0,0,1,0
12323,18+,0,0,1,0
12338,18+,0,0,1,0
12340,18+,0,0,1,0
12347,18+,0,0,1,0
12349,18+,0,0,1,0
12361,18+,0,0,1,0
12363,18+,0,0,1,0
12375,18+,0,0,1,0
12385,18+,0,0,1,0
12387,18+,0,0,1,0
12394,18+,0,0,1,0
12397,18+,0,0,1,0
12407,18+,0,0,1,0
12410,18+,0,0,1,0
12412,18+,0,0,1,0
12423,18+,0,0,1,0
12431,18+,0,0,1,0
12434,18+,0,0,1,0
12442,18+,0,0,1,0
12446,18+,0,0,1,0
12453,18+,0,0,1,0
12467,18+,0,0,1,0
12470,18+,0,0,1,0
12471,18+,0,0,1,0
12473,18+,0,0,1,0
12480,18+,0,0,1,0
12485,18+,0,0,1,0
12488,18+,0,0,1,0
12490,18+,0,0,1,0
12498,18+,0,0,1,0
12512,18+,0,0,1,0
12516,18+,0,0,1,0
12533,18+,0,0,1,0
12544,18+,0,0,1,0
12556,18+,0,0,1,0
12559,18+,0,0,1,0
12575,18+,0,0,1,0
12579,18+,0,0,1,0
12580,18+,0,0,1,0
12595,18+,0,0,1,0
12615,18+,0,0,1,0
12617,18+,0,0,1,0
12620,18+,0,0,1,0
12628,18+,0,0,1,0
12631,18+,0,0,1,0
12633,18+,0,0,1,0
12641,18+,0,0,1,0
12653,18+,0,0,1,0
12659,18+,0,0,1,0
12664,18+,0,0,1,0
12675,18+,0,0,1,0
12678,18+,0,0,1,0
12680,18+,0,0,1,0
12681,18+,0,0,1,0
12684,18+,0,0,1,0
12694,18+,0,0,1,0
12698,18+,0,0,1,0
12699,18+,0,0,1,0
12706,18+,0,0,1,0
12709,18+,0,0,1,0
12725,18+,0,0,1,0
12730,18+,0,0,1,0
12738,18+,0,0,1,0
12742,18+,0,0,1,0
12743,18+,0,0,1,0
12749,18+,0,0,1,0
12756,18+,0,0,1,0
12757,18+,0,0,1,0
12760,18+,0,0,1,0
12761,18+,0,0,1,0
12796,18+,0,0,1,0
12798,18+,0,0,1,0
12800,18+,0,0,1,0
12805,18+,0,0,1,0
12808,18+,0,0,1,0
12817,18+,0,0,1,0
12824,18+,0,0,1,0
12829,18+,0,0,1,0
12835,18+,0,0,1,0
12840,18+,0,0,1,0
12843,18+,0,0,1,0
12846,18+,0,0,1,0
12856,18+,0,0,1,0
12859,18+,0,0,1,0
12866,18+,0,0,1,0
12868,18+,0,0,1,0
12883,18+,0,0,1,0
12886,18+,0,0,1,0
12890,18+,0,0,1,0
12896,18+,0,0,1,0
12901,18+,0,0,1,0
12907,18+,0,0,1,0
12917,18+,0,0,1,0
12919,18+,0,0,1,0
12922,18+,0,0,1,0
12943,18+,0,0,1,0
12949,18+,0,0,1,0
12953,18+,0,0,1,0
12960,18+,0,0,1,0
12961,18+,0,0,1,0
12966,18+,0,0,1,0
12967,18+,0,0,1,0
12987,18+,0,0,1,0
12992,18+,0,0,1,0
12998,18+,0,0,1,0
12999,18+,0,0,1,0
13004,18+,0,0,1,0
13014,18+,0,0,1,0
13015,18+,0,0,1,0
13016,18+,0,0,1,0
13027,18+,0,0,1,0
13037,18+,0,0,1,0
13044,18+,0,0,1,0
13047,18+,0,0,1,0
13051,18+,0,0,1,0
13061,18+,0,0,1,0
13063,18+,0,0,1,0
13066,18+,0,0,1,0
13075,18+,0,0,1,0
13079,18+,0,0,1,0
13087,18+,0,0,1,0
13092,18+,0,0,1,0
13093,18+,0,0,1,0
13118,18+,0,0,1,0
13124,18+,0,0,1,0
13131,18+,0,0,1,0
13136,18+,0,0,1,0
13142,18+,0,0,1,0
13144,18+,0,0,1,0
13152,18+,0,0,1,0
13157,18+,0,0,1,0
13159,18+,0,0,1,0
13165,18+,0,0,1,0
13167,18+,0,0,1,0
13169,18+,0,0,1,0
13200,18+,0,0,1,0
13217,18+,0,0,1,0
13220,18+,0,0,1,0
13223,18+,0,0,1,0
13228,18+,0,0,1,0
13243,18+,0,0,1,0
13247,18+,0,0,1,0
13260,18+,0,0,1,0
13261,18+,0,0,1,0
13264,18+,0,0,1,0
13273,18+,0,0,1,0
13279,18+,0,0,1,0
13294,18+,0,0,1,0
13312,18+,0,0,1,0
13321,18+,0,0,1,0
13344,18+,0,0,1,0
13365,18+,0,0,1,0
13367,18+,0,0,1,0
13370,18+,0,0,1,0
13374,18+,0,0,1,0
13379,18+,0,0,1,0
13390,18+,0,0,1,0
13393,18+,0,0,1,0
13401,18+,0,0,1,0
13402,18+,0,0,1,0
13406,18+,0,0,1,0
13408,18+,0,0,1,0
13415,18+,0,0,1,0
13419,18+,0,0,1,0
13439,18+,0,0,1,0
13448,18+,0,0,1,0
13463,18+,0,0,1,0
13464,18+,0,0,1,0
13465,18+,0,0,1,0
13478,18+,0,0,1,0
13479,18+,0,0,1,0
13481,18+,0,0,1,0
13484,18+,0,0,1,0
13490,18+,0,0,1,0
13497,18+,0,0,1,0
13510,18+,0,0,1,0
13511,18+,0,0,1,0
13512,18+,0,0,1,0
13527,18+,0,0,1,0
13528,18+,0,0,1,0
13531,18+,0,0,1,0
13551,18+,0,0,1,0
13554,18+,0,0,1,0
13556,18+,0,0,1,0
13557,18+,0,0,1,0
13558,18+,0,0,1,0
13564,18+,0,0,1,0
13573,18+,0,0,1,0
13574,18+,0,0,1,0
13575,18+,0,0,1,0
13576,18+,0,0,1,0
13585,18+,0,0,1,0
13592,18+,0,0,1,0
13595,18+,0,0,1,0
13613,18+,0,0,1,0
13616,18+,0,0,1,0
13619,18+,0,0,1,0
13621,18+,0,0,1,0
13625,18+,0,0,1,0
